Plot_ID;Treatment;Treatment_ID;Plant;Date;aphidsinoculated_init;aphid_live;aphid_parasitized;syrphidl_p;Biomass_fin;Field_Mgmt;cropmaturity_init;croptype;X;Y;BUFF_DIST;Pt.seminatural,,,,
43;O;43_O;4;1;2;0;0;0;107,37;organic;0;Other;423673,2281;4240029,871;100;22,40905959
43;O;43_O;4;1;2;0;0;0;107,37;organic;0;Other;423673,2281;4240029,871;500;22,82389453
43;O;43_O;4;1;2;0;0;0;107,37;organic;0;Other;423673,2281;4240029,871;200;18,31453499
43;O;43_O;4;1;2;0;0;0;107,37;organic;0;Other;423673,2281;4240029,871;300;19,21264607
43;O;43_O;4;1;2;0;0;0;107,37;organic;0;Other;423673,2281;4240029,871;400;23,27204415
43;O;43_O;4;1;2;0;0;0;107,37;organic;0;Other;423673,2281;4240029,871;900;24,7313899
43;O;43_O;4;1;2;0;0;0;107,37;organic;0;Other;423673,2281;4240029,871;600;22,72415511
43;O;43_O;4;1;2;0;0;0;107,37;organic;0;Other;423673,2281;4240029,871;700;22,61465328
43;O;43_O;4;1;2;0;0;0;107,37;organic;0;Other;423673,2281;4240029,871;800;23,78731393
44;H;44_H;1;1;8;16;0;0;209,8;conventional;38;Other;425338,0559;4240489,079;100;34,57083358
44;H;44_H;1;1;8;16;0;0;209,8;conventional;38;Other;425338,0559;4240489,079;1000;27,57913595
44;H;44_H;1;1;8;16;0;0;209,8;conventional;38;Other;425338,0559;4240489,079;200;28,5998797
44;H;44_H;1;1;8;16;0;0;209,8;conventional;38;Other;425338,0559;4240489,079;300;34,66671302
44;H;44_H;1;1;8;16;0;0;209,8;conventional;38;Other;425338,0559;4240489,079;400;35,79772803
44;H;44_H;1;1;8;16;0;0;209,8;conventional;38;Other;425338,0559;4240489,079;500;33,37982256
44;H;44_H;1;1;8;16;0;0;209,8;conventional;38;Other;425338,0559;4240489,079;600;30,85697463
44;H;44_H;1;1;8;16;0;0;209,8;conventional;38;Other;425338,0559;4240489,079;700;31,60194346
44;H;44_H;1;1;8;16;0;0;209,8;conventional;38;Other;425338,0559;4240489,079;800;29,10901914
44;H;44_H;1;1;8;16;0;0;209,8;conventional;38;Other;425338,0559;4240489,079;900;27,76400958
44;H;44_H;2;1;8;85;0;0;81,75;conventional;38;Other;425338,0559;4240489,079;100;34,57083358
44;H;44_H;2;1;8;85;0;0;81,75;conventional;38;Other;425338,0559;4240489,079;400;35,79772803
44;H;44_H;2;1;8;85;0;0;81,75;conventional;38;Other;425338,0559;4240489,079;1000;27,57913595
44;H;44_H;2;1;8;85;0;0;81,75;conventional;38;Other;425338,0559;4240489,079;200;28,5998797
44;H;44_H;2;1;8;85;0;0;81,75;conventional;38;Other;425338,0559;4240489,079;300;34,66671302
44;H;44_H;2;1;8;85;0;0;81,75;conventional;38;Other;425338,0559;4240489,079;500;33,37982256
44;H;44_H;2;1;8;85;0;0;81,75;conventional;38;Other;425338,0559;4240489,079;600;30,85697463
44;H;44_H;2;1;8;85;0;0;81,75;conventional;38;Other;425338,0559;4240489,079;700;31,60194346
44;H;44_H;2;1;8;85;0;0;81,75;conventional;38;Other;425338,0559;4240489,079;800;29,10901914
44;H;44_H;2;1;8;85;0;0;81,75;conventional;38;Other;425338,0559;4240489,079;900;27,76400958
44;H;44_H;3;1;8;15;0;0;233,75;conventional;38;Other;425338,0559;4240489,079;1000;27,57913595
44;H;44_H;3;1;8;15;0;0;233,75;conventional;38;Other;425338,0559;4240489,079;200;28,5998797
44;H;44_H;3;1;8;15;0;0;233,75;conventional;38;Other;425338,0559;4240489,079;100;34,57083358
44;H;44_H;3;1;8;15;0;0;233,75;conventional;38;Other;425338,0559;4240489,079;300;34,66671302
44;H;44_H;3;1;8;15;0;0;233,75;conventional;38;Other;425338,0559;4240489,079;400;35,79772803
44;H;44_H;3;1;8;15;0;0;233,75;conventional;38;Other;425338,0559;4240489,079;500;33,37982256
44;H;44_H;3;1;8;15;0;0;233,75;conventional;38;Other;425338,0559;4240489,079;600;30,85697463
44;H;44_H;3;1;8;15;0;0;233,75;conventional;38;Other;425338,0559;4240489,079;700;31,60194346
44;H;44_H;3;1;8;15;0;0;233,75;conventional;38;Other;425338,0559;4240489,079;800;29,10901914
44;H;44_H;3;1;8;15;0;0;233,75;conventional;38;Other;425338,0559;4240489,079;900;27,76400958
44;H;44_H;4;1;8;85;0;0;313,69;conventional;38;Other;425338,0559;4240489,079;1000;27,57913595
44;H;44_H;4;1;8;85;0;0;313,69;conventional;38;Other;425338,0559;4240489,079;500;33,37982256
44;H;44_H;4;1;8;85;0;0;313,69;conventional;38;Other;425338,0559;4240489,079;200;28,5998797
44;H;44_H;4;1;8;85;0;0;313,69;conventional;38;Other;425338,0559;4240489,079;300;34,66671302
44;H;44_H;4;1;8;85;0;0;313,69;conventional;38;Other;425338,0559;4240489,079;100;34,57083358
44;H;44_H;4;1;8;85;0;0;313,69;conventional;38;Other;425338,0559;4240489,079;400;35,79772803
44;H;44_H;4;1;8;85;0;0;313,69;conventional;38;Other;425338,0559;4240489,079;700;31,60194346
44;H;44_H;4;1;8;85;0;0;313,69;conventional;38;Other;425338,0559;4240489,079;800;29,10901914
44;H;44_H;4;1;8;85;0;0;313,69;conventional;38;Other;425338,0559;4240489,079;900;27,76400958
44;H;44_H;4;1;8;85;0;0;313,69;conventional;38;Other;425338,0559;4240489,079;600;30,85697463
44;HGD;44_HGD;1;1;8;0;0;0;602,39;conventional;38;Other;425338,0559;4240489,079;100;34,57083358
44;HGD;44_HGD;1;1;8;0;0;0;602,39;conventional;38;Other;425338,0559;4240489,079;1000;27,57913595
44;HGD;44_HGD;1;1;8;0;0;0;602,39;conventional;38;Other;425338,0559;4240489,079;300;34,66671302
44;HGD;44_HGD;1;1;8;0;0;0;602,39;conventional;38;Other;425338,0559;4240489,079;400;35,79772803
44;HGD;44_HGD;1;1;8;0;0;0;602,39;conventional;38;Other;425338,0559;4240489,079;500;33,37982256
44;HGD;44_HGD;1;1;8;0;0;0;602,39;conventional;38;Other;425338,0559;4240489,079;200;28,5998797
44;HGD;44_HGD;1;1;8;0;0;0;602,39;conventional;38;Other;425338,0559;4240489,079;700;31,60194346
44;HGD;44_HGD;1;1;8;0;0;0;602,39;conventional;38;Other;425338,0559;4240489,079;800;29,10901914
44;HGD;44_HGD;1;1;8;0;0;0;602,39;conventional;38;Other;425338,0559;4240489,079;900;27,76400958
44;HGD;44_HGD;1;1;8;0;0;0;602,39;conventional;38;Other;425338,0559;4240489,079;600;30,85697463
44;HGD;44_HGD;2;1;8;19;0;0;673,85;conventional;38;Other;425338,0559;4240489,079;100;34,57083358
44;HGD;44_HGD;2;1;8;19;0;0;673,85;conventional;38;Other;425338,0559;4240489,079;400;35,79772803
44;HGD;44_HGD;2;1;8;19;0;0;673,85;conventional;38;Other;425338,0559;4240489,079;1000;27,57913595
44;HGD;44_HGD;2;1;8;19;0;0;673,85;conventional;38;Other;425338,0559;4240489,079;200;28,5998797
44;HGD;44_HGD;2;1;8;19;0;0;673,85;conventional;38;Other;425338,0559;4240489,079;300;34,66671302
44;HGD;44_HGD;2;1;8;19;0;0;673,85;conventional;38;Other;425338,0559;4240489,079;500;33,37982256
44;HGD;44_HGD;2;1;8;19;0;0;673,85;conventional;38;Other;425338,0559;4240489,079;600;30,85697463
44;HGD;44_HGD;2;1;8;19;0;0;673,85;conventional;38;Other;425338,0559;4240489,079;700;31,60194346
44;HGD;44_HGD;2;1;8;19;0;0;673,85;conventional;38;Other;425338,0559;4240489,079;800;29,10901914
44;HGD;44_HGD;2;1;8;19;0;0;673,85;conventional;38;Other;425338,0559;4240489,079;900;27,76400958
44;HGD;44_HGD;3;1;8;189;0;2;643,63;conventional;38;Other;425338,0559;4240489,079;1000;27,57913595
44;HGD;44_HGD;3;1;8;189;0;2;643,63;conventional;38;Other;425338,0559;4240489,079;200;28,5998797
44;HGD;44_HGD;3;1;8;189;0;2;643,63;conventional;38;Other;425338,0559;4240489,079;100;34,57083358
44;HGD;44_HGD;3;1;8;189;0;2;643,63;conventional;38;Other;425338,0559;4240489,079;300;34,66671302
44;HGD;44_HGD;3;1;8;189;0;2;643,63;conventional;38;Other;425338,0559;4240489,079;400;35,79772803
44;HGD;44_HGD;3;1;8;189;0;2;643,63;conventional;38;Other;425338,0559;4240489,079;500;33,37982256
44;HGD;44_HGD;3;1;8;189;0;2;643,63;conventional;38;Other;425338,0559;4240489,079;600;30,85697463
44;HGD;44_HGD;3;1;8;189;0;2;643,63;conventional;38;Other;425338,0559;4240489,079;700;31,60194346
44;HGD;44_HGD;3;1;8;189;0;2;643,63;conventional;38;Other;425338,0559;4240489,079;800;29,10901914
44;HGD;44_HGD;3;1;8;189;0;2;643,63;conventional;38;Other;425338,0559;4240489,079;900;27,76400958
44;HGD;44_HGD;4;1;8;56;0;0;413,53;conventional;38;Other;425338,0559;4240489,079;1000;27,57913595
44;HGD;44_HGD;4;1;8;56;0;0;413,53;conventional;38;Other;425338,0559;4240489,079;500;33,37982256
44;HGD;44_HGD;4;1;8;56;0;0;413,53;conventional;38;Other;425338,0559;4240489,079;200;28,5998797
44;HGD;44_HGD;4;1;8;56;0;0;413,53;conventional;38;Other;425338,0559;4240489,079;300;34,66671302
44;HGD;44_HGD;4;1;8;56;0;0;413,53;conventional;38;Other;425338,0559;4240489,079;100;34,57083358
44;HGD;44_HGD;4;1;8;56;0;0;413,53;conventional;38;Other;425338,0559;4240489,079;400;35,79772803
44;HGD;44_HGD;4;1;8;56;0;0;413,53;conventional;38;Other;425338,0559;4240489,079;700;31,60194346
44;HGD;44_HGD;4;1;8;56;0;0;413,53;conventional;38;Other;425338,0559;4240489,079;800;29,10901914
44;HGD;44_HGD;4;1;8;56;0;0;413,53;conventional;38;Other;425338,0559;4240489,079;900;27,76400958
44;HGD;44_HGD;4;1;8;56;0;0;413,53;conventional;38;Other;425338,0559;4240489,079;600;30,85697463
44;HP;44_HP;1;1;8;306;0;0;415,89;conventional;38;Other;425338,0559;4240489,079;100;34,57083358
44;HP;44_HP;1;1;8;306;0;0;415,89;conventional;38;Other;425338,0559;4240489,079;1000;27,57913595
44;HP;44_HP;1;1;8;306;0;0;415,89;conventional;38;Other;425338,0559;4240489,079;300;34,66671302
44;HP;44_HP;1;1;8;306;0;0;415,89;conventional;38;Other;425338,0559;4240489,079;400;35,79772803
44;HP;44_HP;1;1;8;306;0;0;415,89;conventional;38;Other;425338,0559;4240489,079;500;33,37982256
44;HP;44_HP;1;1;8;306;0;0;415,89;conventional;38;Other;425338,0559;4240489,079;200;28,5998797
44;HP;44_HP;1;1;8;306;0;0;415,89;conventional;38;Other;425338,0559;4240489,079;700;31,60194346
44;HP;44_HP;1;1;8;306;0;0;415,89;conventional;38;Other;425338,0559;4240489,079;800;29,10901914
44;HP;44_HP;1;1;8;306;0;0;415,89;conventional;38;Other;425338,0559;4240489,079;900;27,76400958
44;HP;44_HP;1;1;8;306;0;0;415,89;conventional;38;Other;425338,0559;4240489,079;600;30,85697463
44;HP;44_HP;2;1;8;260;0;1;446,79;conventional;38;Other;425338,0559;4240489,079;100;34,57083358
44;HP;44_HP;2;1;8;260;0;1;446,79;conventional;38;Other;425338,0559;4240489,079;400;35,79772803
44;HP;44_HP;2;1;8;260;0;1;446,79;conventional;38;Other;425338,0559;4240489,079;1000;27,57913595
44;HP;44_HP;2;1;8;260;0;1;446,79;conventional;38;Other;425338,0559;4240489,079;200;28,5998797
44;HP;44_HP;2;1;8;260;0;1;446,79;conventional;38;Other;425338,0559;4240489,079;300;34,66671302
44;HP;44_HP;2;1;8;260;0;1;446,79;conventional;38;Other;425338,0559;4240489,079;500;33,37982256
44;HP;44_HP;2;1;8;260;0;1;446,79;conventional;38;Other;425338,0559;4240489,079;600;30,85697463
44;HP;44_HP;2;1;8;260;0;1;446,79;conventional;38;Other;425338,0559;4240489,079;700;31,60194346
44;HP;44_HP;2;1;8;260;0;1;446,79;conventional;38;Other;425338,0559;4240489,079;800;29,10901914
44;HP;44_HP;2;1;8;260;0;1;446,79;conventional;38;Other;425338,0559;4240489,079;900;27,76400958
44;HP;44_HP;3;1;8;195;0;0;491,87;conventional;38;Other;425338,0559;4240489,079;1000;27,57913595
44;HP;44_HP;3;1;8;195;0;0;491,87;conventional;38;Other;425338,0559;4240489,079;200;28,5998797
44;HP;44_HP;3;1;8;195;0;0;491,87;conventional;38;Other;425338,0559;4240489,079;100;34,57083358
44;HP;44_HP;3;1;8;195;0;0;491,87;conventional;38;Other;425338,0559;4240489,079;300;34,66671302
44;HP;44_HP;3;1;8;195;0;0;491,87;conventional;38;Other;425338,0559;4240489,079;400;35,79772803
44;HP;44_HP;3;1;8;195;0;0;491,87;conventional;38;Other;425338,0559;4240489,079;500;33,37982256
44;HP;44_HP;3;1;8;195;0;0;491,87;conventional;38;Other;425338,0559;4240489,079;600;30,85697463
44;HP;44_HP;3;1;8;195;0;0;491,87;conventional;38;Other;425338,0559;4240489,079;700;31,60194346
44;HP;44_HP;3;1;8;195;0;0;491,87;conventional;38;Other;425338,0559;4240489,079;800;29,10901914
44;HP;44_HP;3;1;8;195;0;0;491,87;conventional;38;Other;425338,0559;4240489,079;900;27,76400958
44;HP;44_HP;4;1;8;98;0;0;417,26;conventional;38;Other;425338,0559;4240489,079;1000;27,57913595
44;HP;44_HP;4;1;8;98;0;0;417,26;conventional;38;Other;425338,0559;4240489,079;500;33,37982256
44;HP;44_HP;4;1;8;98;0;0;417,26;conventional;38;Other;425338,0559;4240489,079;200;28,5998797
44;HP;44_HP;4;1;8;98;0;0;417,26;conventional;38;Other;425338,0559;4240489,079;300;34,66671302
44;HP;44_HP;4;1;8;98;0;0;417,26;conventional;38;Other;425338,0559;4240489,079;100;34,57083358
44;HP;44_HP;4;1;8;98;0;0;417,26;conventional;38;Other;425338,0559;4240489,079;400;35,79772803
44;HP;44_HP;4;1;8;98;0;0;417,26;conventional;38;Other;425338,0559;4240489,079;700;31,60194346
44;HP;44_HP;4;1;8;98;0;0;417,26;conventional;38;Other;425338,0559;4240489,079;800;29,10901914
44;HP;44_HP;4;1;8;98;0;0;417,26;conventional;38;Other;425338,0559;4240489,079;900;27,76400958
44;HP;44_HP;4;1;8;98;0;0;417,26;conventional;38;Other;425338,0559;4240489,079;600;30,85697463
44;HBP;44_HBP;1;1;8;610;0;0;4,95;conventional;38;Other;425338,0559;4240489,079;700;31,60194346
44;HBP;44_HBP;1;1;8;610;0;0;4,95;conventional;38;Other;425338,0559;4240489,079;800;29,10901914
44;HBP;44_HBP;1;1;8;610;0;0;4,95;conventional;38;Other;425338,0559;4240489,079;900;27,76400958
44;HBP;44_HBP;1;1;8;610;0;0;4,95;conventional;38;Other;425338,0559;4240489,079;300;34,66671302
44;HBP;44_HBP;1;1;8;610;0;0;4,95;conventional;38;Other;425338,0559;4240489,079;100;34,57083358
44;HBP;44_HBP;1;1;8;610;0;0;4,95;conventional;38;Other;425338,0559;4240489,079;1000;27,57913595
44;HBP;44_HBP;1;1;8;610;0;0;4,95;conventional;38;Other;425338,0559;4240489,079;200;28,5998797
44;HBP;44_HBP;1;1;8;610;0;0;4,95;conventional;38;Other;425338,0559;4240489,079;400;35,79772803
44;HBP;44_HBP;1;1;8;610;0;0;4,95;conventional;38;Other;425338,0559;4240489,079;500;33,37982256
44;HBP;44_HBP;1;1;8;610;0;0;4,95;conventional;38;Other;425338,0559;4240489,079;600;30,85697463
44;HBP;44_HBP;2;1;8;500;0;0;143,33;conventional;38;Other;425338,0559;4240489,079;100;34,57083358
44;HBP;44_HBP;2;1;8;500;0;0;143,33;conventional;38;Other;425338,0559;4240489,079;1000;27,57913595
44;HBP;44_HBP;2;1;8;500;0;0;143,33;conventional;38;Other;425338,0559;4240489,079;200;28,5998797
44;HBP;44_HBP;2;1;8;500;0;0;143,33;conventional;38;Other;425338,0559;4240489,079;300;34,66671302
44;HBP;44_HBP;2;1;8;500;0;0;143,33;conventional;38;Other;425338,0559;4240489,079;700;31,60194346
44;HBP;44_HBP;2;1;8;500;0;0;143,33;conventional;38;Other;425338,0559;4240489,079;800;29,10901914
44;HBP;44_HBP;2;1;8;500;0;0;143,33;conventional;38;Other;425338,0559;4240489,079;900;27,76400958
44;HBP;44_HBP;2;1;8;500;0;0;143,33;conventional;38;Other;425338,0559;4240489,079;400;35,79772803
44;HBP;44_HBP;2;1;8;500;0;0;143,33;conventional;38;Other;425338,0559;4240489,079;500;33,37982256
44;HBP;44_HBP;2;1;8;500;0;0;143,33;conventional;38;Other;425338,0559;4240489,079;600;30,85697463
44;HBP;44_HBP;3;1;8;400;0;0;170,89;conventional;38;Other;425338,0559;4240489,079;100;34,57083358
44;HBP;44_HBP;3;1;8;400;0;0;170,89;conventional;38;Other;425338,0559;4240489,079;1000;27,57913595
44;HBP;44_HBP;3;1;8;400;0;0;170,89;conventional;38;Other;425338,0559;4240489,079;800;29,10901914
44;HBP;44_HBP;3;1;8;400;0;0;170,89;conventional;38;Other;425338,0559;4240489,079;700;31,60194346
44;HBP;44_HBP;3;1;8;400;0;0;170,89;conventional;38;Other;425338,0559;4240489,079;200;28,5998797
44;HBP;44_HBP;3;1;8;400;0;0;170,89;conventional;38;Other;425338,0559;4240489,079;300;34,66671302
44;HBP;44_HBP;3;1;8;400;0;0;170,89;conventional;38;Other;425338,0559;4240489,079;400;35,79772803
44;HBP;44_HBP;3;1;8;400;0;0;170,89;conventional;38;Other;425338,0559;4240489,079;500;33,37982256
44;HBP;44_HBP;3;1;8;400;0;0;170,89;conventional;38;Other;425338,0559;4240489,079;600;30,85697463
44;HBP;44_HBP;3;1;8;400;0;0;170,89;conventional;38;Other;425338,0559;4240489,079;900;27,76400958
44;HBP;44_HBP;4;1;8;50;0;0;15,23;conventional;38;Other;425338,0559;4240489,079;100;34,57083358
44;HBP;44_HBP;4;1;8;50;0;0;15,23;conventional;38;Other;425338,0559;4240489,079;1000;27,57913595
44;HBP;44_HBP;4;1;8;50;0;0;15,23;conventional;38;Other;425338,0559;4240489,079;200;28,5998797
44;HBP;44_HBP;4;1;8;50;0;0;15,23;conventional;38;Other;425338,0559;4240489,079;300;34,66671302
44;HBP;44_HBP;4;1;8;50;0;0;15,23;conventional;38;Other;425338,0559;4240489,079;400;35,79772803
44;HBP;44_HBP;4;1;8;50;0;0;15,23;conventional;38;Other;425338,0559;4240489,079;500;33,37982256
44;HBP;44_HBP;4;1;8;50;0;0;15,23;conventional;38;Other;425338,0559;4240489,079;700;31,60194346
44;HBP;44_HBP;4;1;8;50;0;0;15,23;conventional;38;Other;425338,0559;4240489,079;800;29,10901914
44;HBP;44_HBP;4;1;8;50;0;0;15,23;conventional;38;Other;425338,0559;4240489,079;900;27,76400958
44;HBP;44_HBP;4;1;8;50;0;0;15,23;conventional;38;Other;425338,0559;4240489,079;600;30,85697463
44;HPGD;44_HPGD;1;1;8;1;1;0;343,17;conventional;38;Other;425338,0559;4240489,079;700;31,60194346
44;HPGD;44_HPGD;1;1;8;1;1;0;343,17;conventional;38;Other;425338,0559;4240489,079;800;29,10901914
44;HPGD;44_HPGD;1;1;8;1;1;0;343,17;conventional;38;Other;425338,0559;4240489,079;900;27,76400958
44;HPGD;44_HPGD;1;1;8;1;1;0;343,17;conventional;38;Other;425338,0559;4240489,079;300;34,66671302
44;HPGD;44_HPGD;1;1;8;1;1;0;343,17;conventional;38;Other;425338,0559;4240489,079;100;34,57083358
44;HPGD;44_HPGD;1;1;8;1;1;0;343,17;conventional;38;Other;425338,0559;4240489,079;1000;27,57913595
44;HPGD;44_HPGD;1;1;8;1;1;0;343,17;conventional;38;Other;425338,0559;4240489,079;200;28,5998797
44;HPGD;44_HPGD;1;1;8;1;1;0;343,17;conventional;38;Other;425338,0559;4240489,079;400;35,79772803
44;HPGD;44_HPGD;1;1;8;1;1;0;343,17;conventional;38;Other;425338,0559;4240489,079;500;33,37982256
44;HPGD;44_HPGD;1;1;8;1;1;0;343,17;conventional;38;Other;425338,0559;4240489,079;600;30,85697463
44;HPGD;44_HPGD;2;1;8;77;0;0;332,75;conventional;38;Other;425338,0559;4240489,079;100;34,57083358
44;HPGD;44_HPGD;2;1;8;77;0;0;332,75;conventional;38;Other;425338,0559;4240489,079;1000;27,57913595
44;HPGD;44_HPGD;2;1;8;77;0;0;332,75;conventional;38;Other;425338,0559;4240489,079;200;28,5998797
44;HPGD;44_HPGD;2;1;8;77;0;0;332,75;conventional;38;Other;425338,0559;4240489,079;300;34,66671302
44;HPGD;44_HPGD;2;1;8;77;0;0;332,75;conventional;38;Other;425338,0559;4240489,079;700;31,60194346
44;HPGD;44_HPGD;2;1;8;77;0;0;332,75;conventional;38;Other;425338,0559;4240489,079;800;29,10901914
44;HPGD;44_HPGD;2;1;8;77;0;0;332,75;conventional;38;Other;425338,0559;4240489,079;900;27,76400958
44;HPGD;44_HPGD;2;1;8;77;0;0;332,75;conventional;38;Other;425338,0559;4240489,079;400;35,79772803
44;HPGD;44_HPGD;2;1;8;77;0;0;332,75;conventional;38;Other;425338,0559;4240489,079;500;33,37982256
44;HPGD;44_HPGD;2;1;8;77;0;0;332,75;conventional;38;Other;425338,0559;4240489,079;600;30,85697463
44;HPGD;44_HPGD;3;1;8;47;0;0;816,81;conventional;38;Other;425338,0559;4240489,079;100;34,57083358
44;HPGD;44_HPGD;3;1;8;47;0;0;816,81;conventional;38;Other;425338,0559;4240489,079;1000;27,57913595
44;HPGD;44_HPGD;3;1;8;47;0;0;816,81;conventional;38;Other;425338,0559;4240489,079;800;29,10901914
44;HPGD;44_HPGD;3;1;8;47;0;0;816,81;conventional;38;Other;425338,0559;4240489,079;700;31,60194346
44;HPGD;44_HPGD;3;1;8;47;0;0;816,81;conventional;38;Other;425338,0559;4240489,079;200;28,5998797
44;HPGD;44_HPGD;3;1;8;47;0;0;816,81;conventional;38;Other;425338,0559;4240489,079;300;34,66671302
44;HPGD;44_HPGD;3;1;8;47;0;0;816,81;conventional;38;Other;425338,0559;4240489,079;400;35,79772803
44;HPGD;44_HPGD;3;1;8;47;0;0;816,81;conventional;38;Other;425338,0559;4240489,079;500;33,37982256
44;HPGD;44_HPGD;3;1;8;47;0;0;816,81;conventional;38;Other;425338,0559;4240489,079;600;30,85697463
44;HPGD;44_HPGD;3;1;8;47;0;0;816,81;conventional;38;Other;425338,0559;4240489,079;900;27,76400958
44;HPGD;44_HPGD;4;1;8;36;1;0;311,97;conventional;38;Other;425338,0559;4240489,079;100;34,57083358
44;HPGD;44_HPGD;4;1;8;36;1;0;311,97;conventional;38;Other;425338,0559;4240489,079;1000;27,57913595
44;HPGD;44_HPGD;4;1;8;36;1;0;311,97;conventional;38;Other;425338,0559;4240489,079;200;28,5998797
44;HPGD;44_HPGD;4;1;8;36;1;0;311,97;conventional;38;Other;425338,0559;4240489,079;300;34,66671302
44;HPGD;44_HPGD;4;1;8;36;1;0;311,97;conventional;38;Other;425338,0559;4240489,079;400;35,79772803
44;HPGD;44_HPGD;4;1;8;36;1;0;311,97;conventional;38;Other;425338,0559;4240489,079;500;33,37982256
44;HPGD;44_HPGD;4;1;8;36;1;0;311,97;conventional;38;Other;425338,0559;4240489,079;700;31,60194346
44;HPGD;44_HPGD;4;1;8;36;1;0;311,97;conventional;38;Other;425338,0559;4240489,079;800;29,10901914
44;HPGD;44_HPGD;4;1;8;36;1;0;311,97;conventional;38;Other;425338,0559;4240489,079;900;27,76400958
44;HPGD;44_HPGD;4;1;8;36;1;0;311,97;conventional;38;Other;425338,0559;4240489,079;600;30,85697463
44;O;44_O;1;1;8;21;0;0;557,51;conventional;38;Other;425338,0559;4240489,079;700;31,60194346
44;O;44_O;1;1;8;21;0;0;557,51;conventional;38;Other;425338,0559;4240489,079;800;29,10901914
44;O;44_O;1;1;8;21;0;0;557,51;conventional;38;Other;425338,0559;4240489,079;900;27,76400958
44;O;44_O;1;1;8;21;0;0;557,51;conventional;38;Other;425338,0559;4240489,079;300;34,66671302
44;O;44_O;1;1;8;21;0;0;557,51;conventional;38;Other;425338,0559;4240489,079;100;34,57083358
44;O;44_O;1;1;8;21;0;0;557,51;conventional;38;Other;425338,0559;4240489,079;1000;27,57913595
44;O;44_O;1;1;8;21;0;0;557,51;conventional;38;Other;425338,0559;4240489,079;200;28,5998797
44;O;44_O;1;1;8;21;0;0;557,51;conventional;38;Other;425338,0559;4240489,079;400;35,79772803
44;O;44_O;1;1;8;21;0;0;557,51;conventional;38;Other;425338,0559;4240489,079;500;33,37982256
44;O;44_O;1;1;8;21;0;0;557,51;conventional;38;Other;425338,0559;4240489,079;600;30,85697463
44;O;44_O;2;1;8;24;0;1;831,39;conventional;38;Other;425338,0559;4240489,079;100;34,57083358
44;O;44_O;2;1;8;24;0;1;831,39;conventional;38;Other;425338,0559;4240489,079;1000;27,57913595
44;O;44_O;2;1;8;24;0;1;831,39;conventional;38;Other;425338,0559;4240489,079;200;28,5998797
44;O;44_O;2;1;8;24;0;1;831,39;conventional;38;Other;425338,0559;4240489,079;300;34,66671302
44;O;44_O;2;1;8;24;0;1;831,39;conventional;38;Other;425338,0559;4240489,079;700;31,60194346
44;O;44_O;2;1;8;24;0;1;831,39;conventional;38;Other;425338,0559;4240489,079;800;29,10901914
44;O;44_O;2;1;8;24;0;1;831,39;conventional;38;Other;425338,0559;4240489,079;900;27,76400958
44;O;44_O;2;1;8;24;0;1;831,39;conventional;38;Other;425338,0559;4240489,079;400;35,79772803
44;O;44_O;2;1;8;24;0;1;831,39;conventional;38;Other;425338,0559;4240489,079;500;33,37982256
44;O;44_O;2;1;8;24;0;1;831,39;conventional;38;Other;425338,0559;4240489,079;600;30,85697463
44;O;44_O;3;1;8;37;0;1;617,3333333;conventional;38;Other;425338,0559;4240489,079;100;34,57083358
44;O;44_O;3;1;8;37;0;1;617,3333333;conventional;38;Other;425338,0559;4240489,079;1000;27,57913595
44;O;44_O;3;1;8;37;0;1;617,3333333;conventional;38;Other;425338,0559;4240489,079;800;29,10901914
44;O;44_O;3;1;8;37;0;1;617,3333333;conventional;38;Other;425338,0559;4240489,079;700;31,60194346
44;O;44_O;3;1;8;37;0;1;617,3333333;conventional;38;Other;425338,0559;4240489,079;200;28,5998797
44;O;44_O;3;1;8;37;0;1;617,3333333;conventional;38;Other;425338,0559;4240489,079;300;34,66671302
44;O;44_O;3;1;8;37;0;1;617,3333333;conventional;38;Other;425338,0559;4240489,079;400;35,79772803
44;O;44_O;3;1;8;37;0;1;617,3333333;conventional;38;Other;425338,0559;4240489,079;500;33,37982256
44;O;44_O;3;1;8;37;0;1;617,3333333;conventional;38;Other;425338,0559;4240489,079;600;30,85697463
44;O;44_O;3;1;8;37;0;1;617,3333333;conventional;38;Other;425338,0559;4240489,079;900;27,76400958
44;O;44_O;4;1;8;43;0;0;464,71;conventional;38;Other;425338,0559;4240489,079;100;34,57083358
44;O;44_O;4;1;8;43;0;0;464,71;conventional;38;Other;425338,0559;4240489,079;1000;27,57913595
44;O;44_O;4;1;8;43;0;0;464,71;conventional;38;Other;425338,0559;4240489,079;200;28,5998797
44;O;44_O;4;1;8;43;0;0;464,71;conventional;38;Other;425338,0559;4240489,079;300;34,66671302
44;O;44_O;4;1;8;43;0;0;464,71;conventional;38;Other;425338,0559;4240489,079;400;35,79772803
44;O;44_O;4;1;8;43;0;0;464,71;conventional;38;Other;425338,0559;4240489,079;500;33,37982256
44;O;44_O;4;1;8;43;0;0;464,71;conventional;38;Other;425338,0559;4240489,079;600;30,85697463
44;O;44_O;4;1;8;43;0;0;464,71;conventional;38;Other;425338,0559;4240489,079;700;31,60194346
44;O;44_O;4;1;8;43;0;0;464,71;conventional;38;Other;425338,0559;4240489,079;800;29,10901914
44;O;44_O;4;1;8;43;0;0;464,71;conventional;38;Other;425338,0559;4240489,079;900;27,76400958
